clip_id,source,parent_id,material,interaction,wetness,rigidity,resonance,granularity,continuity,notes
40f7966154d2,ulfc,,earth,step,1,2,1,3,3,path=chunks/BOOT_DIRT_06_JOG_KMR81-chunk4.wav
b67d2dfa4a7b,ulfc,,earth,step,1,2,1,3,3,path=chunks/SNEAK_DIRT_07_RUN_416-chunk11.wav
4ff71d216802,ulfc,,earth,step,1,2,1,3,3,path=chunks/BOOT_DIRT_06_JOG_KMR81-chunk0.wav
0996ac82ba75,ulfc,,earth,step,1,2,1,3,3,path=chunks/SNEAK_DIRT_09_STAIR FAST_KMR81-chunk1.wav
241f84f55f4a,ulfc,,earth,step,1,2,1,3,3,path=chunks/SNEAK_DIRT_09_STAIR FAST_416-chunk9.wav
065286220be7,ulfc,,earth,step,1,2,1,3,3,path=chunks/BOOT_DIRT_06_JOG_KMR81-chunk6.wav
5fdf8961eeb3,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_KMR81-chunk1.wav
9a0b6111a74d,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_11_LAND_KMR81-chunk11.wav
e61419aac24a,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_KMR81-chunk5.wav
70a024764364,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_10_STOMP_KMR81-chunk10.wav
266e9806f80e,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_11_LAND_416-chunk8.wav
9276deb2826c,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_416-chunk3.wav
94990e224bd3,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_10_STOMP_KMR81-chunk13.wav
11fd85f73b7f,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_10_STOMP_KMR81-chunk3.wav
c1de7e672a6f,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_416-chunk12.wav
c5b9161358fb,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_11_LAND_416-chunk1.wav
faebea9c3f0c,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_11_LAND_416-chunk6.wav
35b7eb6ae018,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_10_STOMP_KMR81-chunk11.wav
9db7bac152e0,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_11_LAND_416-chunk7.wav
df6c5ae203ef,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_10_STOMP_KMR81-chunk7.wav
05674da36a83,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_11_LAND_416-chunk1.wav
24b75078ed7b,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_11_LAND_KMR81-chunk5.wav
75bc0785e917,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_11_LAND_416-chunk0.wav
52b59f38ba04,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_KMR81-chunk2.wav
978dc17b9c05,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_KMR81-chunk4.wav
7c3c8b73b451,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_11_LAND_416-chunk10.wav
928f5547d78c,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_10_STOMP_416-chunk12.wav
130f64b0d59f,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_11_LAND_KMR81-chunk7.wav
658d3a64f50b,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_416-chunk2.wav
b5b3ba7ec1a2,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_10_STOMP_416-chunk5.wav
79608a664d52,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_KMR81-chunk9.wav
3cd46e4652fc,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_KMR81-chunk15.wav
30be93113887,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_11_LAND_KMR81-chunk7.wav
7b6565f6c513,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_10_STOMP_416-chunk3.wav
7d6d07ba06b0,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_KMR81-chunk14.wav
f20eedc01651,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_11_LAND_416-chunk6.wav
d75d8ec9d4e3,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_10_STOMP_KMR81-chunk2.wav
7de9b056c142,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_KMR81-chunk12.wav
0c83d9cad39a,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_11_LAND_KMR81-chunk1.wav
ec996c34b2b3,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_11_LAND_KMR81-chunk3.wav
956ace2260b4,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_KMR81-chunk11.wav
8fdee4b5076b,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_416-chunk11.wav
6846f856faef,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_416-chunk4.wav
ca1c0f86ab9d,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_10_STOMP_KMR81-chunk4.wav
c9b0bd449073,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_KMR81-chunk8.wav
30debe97f66d,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_KMR81-chunk0.wav
ecb9c9304227,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_10_STOMP_KMR81-chunk0.wav
fefdaea3088f,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_10_STOMP_416-chunk10.wav
95176fd4ba77,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_11_LAND_KMR81-chunk2.wav
4896297bdf79,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_10_STOMP_416-chunk8.wav
b8f1e1960718,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_11_LAND_KMR81-chunk3.wav
16ec05d47056,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_11_LAND_416-chunk8.wav
ff5022202aff,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_416-chunk16.wav
79e913526786,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_11_LAND_416-chunk10.wav
118535e3cc63,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_11_LAND_416-chunk9.wav
fdb51e5d92a2,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_11_LAND_KMR81-chunk0.wav
43738de13a93,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_11_LAND_416-chunk7.wav
513de807ae5c,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_KMR81-chunk7.wav
457de88d1333,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_11_LAND_416-chunk2.wav
efd522cdccc6,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_10_STOMP_KMR81-chunk16.wav
e598f77edc78,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_11_LAND_416-chunk2.wav
8f1d3040f21d,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_11_LAND_KMR81-chunk0.wav
12e9c8e79f2d,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_11_LAND_416-chunk4.wav
8798fb477f3a,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_11_LAND_KMR81-chunk1.wav
7db1b003e018,ulfc,,earth,impact,1,2,1,3,1,path=chunks/BOOT_DIRT_11_LAND_416-chunk11.wav
9845711c074b,ulfc,,earth,impact,1,2,1,3,1,path=chunks/SNEAK_DIRT_11_LAND_KMR81-chunk9.wav
a04a1f7eb45b,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_15_SCRAPE3_KMR81-chunk0.wav
52dc478d1e37,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_14_SCRAPE2_416-chunk15.wav
ad9496a5225c,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/BOOT_DIRT_16_SCRAPE4_416-chunk0.wav
825318843b1d,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_17_SCRAPE5_416-chunk7.wav
24f436f689fd,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_16_SCRAPE4_416-chunk6.wav
9c4109014fca,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_13_SCRAPE1_KMR81-chunk13.wav
d2b85c123698,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_17_SCRAPE5_KMR81-chunk8.wav
339852618051,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_16_SCRAPE4_KMR81-chunk1.wav
946732964535,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_15_SCRAPE3_KMR81-chunk6.wav
5c0711c8623f,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_15_SCRAPE3_KMR81-chunk1.wav
ccfce98dd022,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_13_SCRAPE1_416-chunk21.wav
b44be339030f,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_13_SCRAPE1_416-chunk2.wav
86708d516fc8,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/BOOT_DIRT_17_SCRAPE5_KMR81-chunk10.wav
86031f44bd67,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/BOOT_DIRT_17_SCRAPE5_KMR81-chunk2.wav
319cd60cff21,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_14_SCRAPE2_416-chunk5.wav
d6466122513f,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/BOOT_DIRT_17_SCRAPE5_KMR81-chunk4.wav
c46baf658691,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_17_SCRAPE5_KMR81-chunk5.wav
e4a5a8dd5adf,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_15_SCRAPE3_416-chunk4.wav
1d79f401bb9e,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_13_SCRAPE1_416-chunk3.wav
3f5a835bf474,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_13_SCRAPE1_416-chunk14.wav
ca761a56655c,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_13_SCRAPE1_416-chunk20.wav
d6b1c287a4a5,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_15_SCRAPE3_416-chunk13.wav
8c993485d63c,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_17_SCRAPE5_416-chunk12.wav
f762b4d3c99d,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_17_SCRAPE5_KMR81-chunk15.wav
03cb4500ef52,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_13_SCRAPE1_416-chunk9.wav
b5a5bba24694,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_14_SCRAPE2_KMR81-chunk10.wav
4207d66b1aa6,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_14_SCRAPE2_416-chunk0.wav
bc91ebfe4ab9,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_16_SCRAPE4_KMR81-chunk7.wav
15a6b222f496,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_13_SCRAPE1_KMR81-chunk17.wav
95e5392ffbd7,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/BOOT_DIRT_17_SCRAPE5_416-chunk9.wav
8cb3fe25be9f,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_14_SCRAPE2_KMR81-chunk12.wav
bccf74ac6594,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_13_SCRAPE1_416-chunk1.wav
8547cae3aea6,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_14_SCRAPE2_416-chunk1.wav
e0b9feb8a901,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_17_SCRAPE5_KMR81-chunk14.wav
f275e05fde64,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_16_SCRAPE4_KMR81-chunk5.wav
b45e91acdf1d,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_17_SCRAPE5_KMR81-chunk3.wav
0ba891d355d1,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_15_SCRAPE3_KMR81-chunk10.wav
da014cd4d61b,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_13_SCRAPE1_KMR81-chunk1.wav
f7817bc0cafa,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_14_SCRAPE2_416-chunk10.wav
8d8dd4311fa3,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_14_SCRAPE2_KMR81-chunk4.wav
75a30fe5f7f7,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_17_SCRAPE5_KMR81-chunk1.wav
e90716b5a155,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_14_SCRAPE2_416-chunk11.wav
ab58de0b755d,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_14_SCRAPE2_416-chunk2.wav
bdebe33d1003,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_13_SCRAPE1_416-chunk19.wav
ee530e156de0,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_16_SCRAPE4_KMR81-chunk10.wav
7b7d719156e3,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_14_SCRAPE2_416-chunk12.wav
bac0a64d679e,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_16_SCRAPE4_416-chunk11.wav
e3475428742c,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_17_SCRAPE5_416-chunk3.wav
6f9c58819021,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/BOOT_DIRT_17_SCRAPE5_KMR81-chunk5.wav
ed8c539c5a1f,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/BOOT_DIRT_17_SCRAPE5_KMR81-chunk0.wav
94c920ef9149,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/BOOT_DIRT_17_SCRAPE5_416-chunk3.wav
6d8768d5d267,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_16_SCRAPE4_KMR81-chunk13.wav
448fda35d905,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_14_SCRAPE2_KMR81-chunk0.wav
141a7fa6dbdb,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_14_SCRAPE2_KMR81-chunk3.wav
41032ddcf331,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_16_SCRAPE4_416-chunk10.wav
695c520c65db,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_16_SCRAPE4_416-chunk8.wav
558ef8b02296,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_17_SCRAPE5_KMR81-chunk7.wav
9d188a74fbdc,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_15_SCRAPE3_KMR81-chunk7.wav
dcc8eac44f18,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_13_SCRAPE1_KMR81-chunk12.wav
157b5f0edbde,ulfc,,earth,scrape,1,2,1,3,4,path=chunks/SNEAK_DIRT_17_SCRAPE5_416-chunk1.wav
700fdaf44323,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_416-chunk22.wav
d2935f14ab6e,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_09_STAIR FAST_416-chunk11.wav
0e9d61b039f0,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_09_STAIR FAST_416-chunk17.wav
8646134af01e,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_08_STAIR SLOW_416-chunk0.wav
b983a1a22376,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_416-chunk14.wav
2ffee3487a89,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_08_STAIR SLOW_416-chunk11.wav
e99ec7d08513,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_416-chunk23.wav
c7c4cdf2940e,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_08_STAIR SLOW_416-chunk9.wav
5eb88ec59cef,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_KMR81-chunk18.wav
4452d0ca7db8,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_416-chunk18.wav
278d88885630,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_KMR81-chunk4.wav
1df62665ea8a,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_09_STAIR FAST_416-chunk9.wav
4b836fa15765,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_08_STAIR SLOW_KMR81-chunk1.wav
8d17dba29e7b,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_08_STAIR SLOW_416-chunk1.wav
8b3ea1de62ac,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_09_STAIR FAST_416-chunk5.wav
d16adbc4a084,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_08_STAIR SLOW_416-chunk5.wav
fa6fbc657501,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_416-chunk1.wav
37712364c505,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_05_WALK FAST_KMR81-chunk0.wav
a105d0d6f75e,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_416-chunk4.wav
7fb9df03a0c6,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_06_JOG_KMR81-chunk2.wav
b9be806b3fac,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_09_STAIR FAST_KMR81-chunk8.wav
fb031c1e8aee,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_08_STAIR SLOW_416-chunk2.wav
9a2ca8b10dae,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_416-chunk5.wav
2acfa83299e4,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_09_STAIR FAST_KMR81-chunk12.wav
7924281de64a,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_KMR81-chunk5.wav
ef2bfea931be,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_09_STAIR FAST_416-chunk0.wav
5a5f4a48cdd7,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_06_JOG_416-chunk0.wav
afd2436c8000,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_06_JOG_416-chunk1.wav
2d2f764535c1,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_KMR81-chunk7.wav
42dd93304dc3,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_416-chunk6.wav
4afd10e006e4,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_416-chunk3.wav
7aa990e933c5,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_KMR81-chunk13.wav
ae0dad73de42,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_416-chunk15.wav
ee7dc8f63a48,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_08_STAIR SLOW_KMR81-chunk7.wav
6958a31d4786,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_09_STAIR FAST_KMR81-chunk0.wav
b3312253c540,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_09_STAIR FAST_416-chunk8.wav
48eb9fb01cee,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_09_STAIR FAST_KMR81-chunk9.wav
d32f3c30904c,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_09_STAIR FAST_KMR81-chunk1.wav
c2e34d9dfff7,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_09_STAIR FAST_416-chunk14.wav
eb4473f182a6,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_09_STAIR FAST_416-chunk2.wav
1867247c6000,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_KMR81-chunk8.wav
bd8bf8003d9a,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_08_STAIR SLOW_KMR81-chunk10.wav
8b8acf4c4fb9,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_08_STAIR SLOW_KMR81-chunk4.wav
bf641d18cb9d,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_416-chunk8.wav
8b487ab079f3,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_09_STAIR FAST_KMR81-chunk10.wav
e023c61988ec,ulfc,,other,step,1,3,2,3,3,path=chunks/SNEAK_GRASS_07_RUN_416-chunk0.wav
81d1e20ab151,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_416-chunk11.wav
e1e8d331447a,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_08_STAIR SLOW_416-chunk7.wav
a8288547aa3e,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_KMR81-chunk11.wav
b780b07ef0b9,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_416-chunk2.wav
239854fc0369,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_416-chunk16.wav
7838faf63198,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_416-chunk0.wav
abe314e93af7,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_KMR81-chunk6.wav
0c651bb633e5,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_08_STAIR SLOW_KMR81-chunk6.wav
8958558d4e68,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_KMR81-chunk0.wav
47cb4daf18ba,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_08_STAIR SLOW_KMR81-chunk12.wav
7c189a86b72f,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_416-chunk19.wav
8b7ee4f706c5,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_KMR81-chunk2.wav
a3dae7481fcf,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_KMR81-chunk9.wav
736a5753edae,ulfc,,other,step,1,3,2,3,3,path=chunks/BOOT_GRASS_07_RUN_416-chunk10.wav
aabc710fa40b,ulfc,,other,impact,1,3,2,3,1,path=chunks/SNEAK_GRASS_10_STOMP_KMR81-chunk5.wav
482bd568e28f,ulfc,,other,impact,1,3,2,3,1,path=chunks/SNEAK_GRASS_11_LAND_416-chunk8.wav
84adbdd49e62,ulfc,,other,impact,1,3,2,3,1,path=chunks/BOOT_GRASS_11_LAND_KMR81-chunk7.wav
ad4d747a7de8,ulfc,,other,impact,1,3,2,3,1,path=chunks/BOOT_GRASS_10_STOMP_416-chunk11.wav
651a27c122ce,ulfc,,other,impact,1,3,2,3,1,path=chunks/BOOT_GRASS_11_LAND_KMR81-chunk6.wav
0a85d1128d89,ulfc,,other,impact,1,3,2,3,1,path=chunks/BOOT_GRASS_10_STOMP_KMR81-chunk3.wav
da1b04541357,ulfc,,other,impact,1,3,2,3,1,path=chunks/BOOT_GRASS_10_STOMP_KMR81-chunk2.wav
f5d2b18f2aa4,ulfc,,other,impact,1,3,2,3,1,path=chunks/BOOT_GRASS_10_STOMP_KMR81-chunk5.wav
cb04617a6a81,ulfc,,other,impact,1,3,2,3,1,path=chunks/BOOT_GRASS_11_LAND_KMR81-chunk3.wav
2759ee81d386,ulfc,,other,impact,1,3,2,3,1,path=chunks/SNEAK_GRASS_10_STOMP_416-chunk10.wav
10657ec7942e,ulfc,,other,impact,1,3,2,3,1,path=chunks/BOOT_GRASS_11_LAND_416-chunk7.wav
f7404a4d0021,ulfc,,other,impact,1,3,2,3,1,path=chunks/SNEAK_GRASS_11_LAND_416-chunk0.wav
7e570680606d,ulfc,,other,impact,1,3,2,3,1,path=chunks/SNEAK_GRASS_10_STOMP_416-chunk9.wav
28548433712e,ulfc,,other,impact,1,3,2,3,1,path=chunks/SNEAK_GRASS_10_STOMP_KMR81-chunk8.wav
44562c1272b4,ulfc,,other,impact,1,3,2,3,1,path=chunks/SNEAK_GRASS_10_STOMP_KMR81-chunk9.wav
926e55f7a0d0,ulfc,,other,impact,1,3,2,3,1,path=chunks/SNEAK_GRASS_10_STOMP_KMR81-chunk2.wav
42aa6cd97fc0,ulfc,,other,impact,1,3,2,3,1,path=chunks/SNEAK_GRASS_10_STOMP_416-chunk0.wav
cfab72ed2636,ulfc,,other,impact,1,3,2,3,1,path=chunks/SNEAK_GRASS_11_LAND_416-chunk9.wav
a597c86724dd,ulfc,,other,impact,1,3,2,3,1,path=chunks/BOOT_GRASS_10_STOMP_416-chunk7.wav
ba757c24b387,ulfc,,other,impact,1,3,2,3,1,path=chunks/SNEAK_GRASS_10_STOMP_416-chunk16.wav
22d21e5e9771,ulfc,,other,impact,1,3,2,3,1,path=chunks/SNEAK_GRASS_11_LAND_KMR81-chunk1.wav
6b2bae2308a3,ulfc,,other,impact,1,3,2,3,1,path=chunks/BOOT_GRASS_10_STOMP_416-chunk13.wav
78739215f4e1,ulfc,,other,impact,1,3,2,3,1,path=chunks/BOOT_GRASS_10_STOMP_KMR81-chunk8.wav
02ba6e4b00a7,ulfc,,other,impact,1,3,2,3,1,path=chunks/SNEAK_GRASS_10_STOMP_416-chunk2.wav
